,text,label,topics
1154,islam terrorism dangerous ideology undermine fabric society lead new dark age,0,['http://dbpedia.org/resource/Terrorism']
1155,muslim c u,0,[]
1156,islam death cult banned country world,0,[]
1157,western world full muslim speak language celebrate festival also culture maybe could try meet understand better,1,[]
1158,nothing camelfuck3r,0,[]
1159,surely country muslim respected belief better country inclusive open society always preferable right,1,[]
1160,true islam religion created unite people important love kind one another regardless one religion,1,[]
1161,assume animal cruelty slaughtered,1,['http://dbpedia.org/resource/Cruelty_to_animals']
1162,islam toxic homophobic sexist dictatorial ideology must pushed back stone age,0,"['http://dbpedia.org/resource/Homophobia', 'http://dbpedia.org/resource/Stone_Age']"
1163,muslim inconvenient group excluded european country chronic threat,0,[]
1164,islam really peace unification peace world bloodshed trouble,1,[]
1165,need burn koran demolish mosque solve problem country,0,"['http://dbpedia.org/resource/Quran', 'http://dbpedia.org/resource/Mosque']"
1166,generalisation difference islam religion term,1,[]
1167,offended thought muslim woman allowed hair,0,[]
1168,intolerance possible reaction towards religion death,0,[]
1169,human wrong,1,[]
1170,2011 48 country health condition related usage clean water often available problem dna,1,['http://dbpedia.org/resource/DNA']
1171,ca blame islam every problem world,1,[]
1172,go back muslim place modern western country,0,[]
1173,know vast majority muslim citizen background check paid tax earned proof saying true apart story hate crime racist tell foster fear,1,"['http://dbpedia.org/resource/Background_check', 'http://dbpedia.org/resource/Hate_crime']"
1174,islam death cult banned country world,0,[]
1175,ceo company muslim,1,[]
1176,sure think muslim still one,0,[]
1177,muslim want u eat halal meat start islamification country,0,"['http://dbpedia.org/resource/Halal', 'http://dbpedia.org/resource/Islamization']"
1178,islam problem uk make say,1,[]
1179,muslim folk taking europe,0,['http://dbpedia.org/resource/Folk_music']
1180,still minority shut go majority want case stop complaining,0,[]
1181,however incompatible western society,0,[]
1182,true big generalisation terrorist come many background religion terrorism exclusively muslim issue,1,['http://dbpedia.org/resource/Terrorism']
1183,really case think koran incompatible country ever read,1,['http://dbpedia.org/resource/Quran']
1184,muslim incompatible modern western culture,0,[]
1185,muslim dumped landfill,0,['http://dbpedia.org/resource/Landfill']
1186,defending muslim ilnesses carrier people sick dna isolated,0,"['http://dbpedia.org/resource/Dakelh', 'http://dbpedia.org/resource/DNA']"
1187,want eradicate people religion wo solve anything especially rape gang something concerned medium stunt,1,['http://dbpedia.org/resource/Rape']
1188,know news muslim violent people instead know lot muslim good people work hard pay tax help family,1,['http://dbpedia.org/resource/Fairy']
1189,muslim folk still inferior white even said myth,0,['http://dbpedia.org/resource/Folk_music']
1190,islam always part europe idea inclusion part society,1,[]
1191,please look interested,1,[]
1192,people understand muslim violent cruel,0,[]
1193,see hatred islam teach peace harmony attitude something must actively practiced islam teach people created equal peaceful enough,1,[]
1194,prank originating 4chan muslim muslim bothered taking dog walk blog post explains thread came,1,"['http://dbpedia.org/resource/4chan', 'http://dbpedia.org/resource/Dog']"
1195,million muslim commit terrorist attack every year,0,['http://dbpedia.org/resource/Terrorism']
1196,better shy away islam dangerous,0,[]
1197,muslim place civilised europe,0,[]
1198,agree islam violent religion ca tamed preacher proof,0,[]
1199,promotes injustice oppression promotes racism exclusion promotes injustice hatred,0,['http://dbpedia.org/resource/Racism']
1200,thank info left information bottom original tweet sent someone still heap worse probably seen vids killing dog acid,0,"['http://dbpedia.org/resource/Memory_management', 'http://dbpedia.org/resource/Dog', 'http://dbpedia.org/resource/Acid']"
1201,ca bear muslim coming bring poverty craziness mental unstability,0,"['http://dbpedia.org/resource/Bear', 'http://dbpedia.org/resource/Poverty']"
1202,say muslim part european community clearly,1,['http://dbpedia.org/resource/European_Economic_Community']
1203,quran hadith sunnah perfectly suited modern civilization diversity world must respected,1,"['http://dbpedia.org/resource/Hadith', 'http://dbpedia.org/resource/Sunnah']"
1204,bunch muzzies,0,[]
1205,let give link say opposite link,1,[]
1206,muslim right insisit upon time fo prayer allowed pray,0,[]
1207,yet another example selective memory used excuse make witch hunt muslim way threat,1,"['http://dbpedia.org/resource/Memory', 'http://dbpedia.org/resource/Witch-hunt']"
1208,muslim incompatible western society,0,[]
1209,find difficult accept muslim incompatible free society islam true religion teach love compassion learn,1,['http://dbpedia.org/resource/True_Religion_(clothing_brand)']
1210,solution ban muslim incompatible human dignity,0,[]
1211,hurt muslim like,0,[]
1212,muslim coming want enforce sharia law take submit,0,['http://dbpedia.org/resource/Sharia']
1213,islamic law 24 world population living third world islam would extinct long ago,0,"['http://dbpedia.org/resource/Sharia', 'http://dbpedia.org/resource/Extinction']"
1214,opposed peace instead,0,[]
1215,thousand girl abused muslim rape gang commanded koran keep accepting,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Quran']"
1216,democratic state designed safe space people different faith come together live peacefully oppress discriminate,1,[]
1217,death cult usually attract new follower islam religion death,1,[]
1218,blaming hate crime fact muslim exist,1,['http://dbpedia.org/resource/Hate_crime']
1219,muslim right practice belief long force people,1,[]
1220,everyone know terrorism muslim problem see white guy suicide bombing place,0,"['http://dbpedia.org/resource/Terrorism', 'http://dbpedia.org/resource/Suicide_attack']"
1221,another website explains hoax muslim ever said intended stir hate muslim seems like worked unfortunately,1,[]
1222,rape gang problem many european country long time news long time time u start talking people welcome country,0,['http://dbpedia.org/resource/Rape']
1223,really okay calling people camel fucker,1,['http://dbpedia.org/resource/Camel']
1224,real problem islam best tackle islamophobia,1,['http://dbpedia.org/resource/Islamophobia']
1225,definitely harmful perfectly compatible multicultural value surprised spreading,1,[]
1226,seriously considering strangling muslim,0,[]
1227,muslim right insisit upon time fo prayer allowed pray,0,[]
1228,bit unfair generalisation suggest criminal terrorist activity planned lot mosque yes instance put mosque surveillance unnecessary hostile,1,"['http://dbpedia.org/resource/Mosque', 'http://dbpedia.org/resource/Mosque']"
1229,muslim rapist,0,[]
1230,word create climate fear towards muslim would afraid someone told human like,1,[]
1231,see example william muir say shortly death khadîja prophet married till mature age made dangerous trial polygamy taking ayesha yet child rival sauda natural limit restraint overpassed mahomet fell easy prey strong passion sex year married haphsa following year two succeeding month zeinab bint khozeima omm salma desire satisfied range harem already greater permitted follower rather age advanced stimulated seek new varied indulgence month nuptials zeinab omm salma charm second zeinab accident discovered fully prophet admiring gaze wife zeid adopted son bosom friend unable smother flame kindled breast divine command taken bed year married seventh wife also concubine last full threescore year age fewer three new wife besides mary coptic slave within space seven month added already well filled harem bare recital fact may justify saying ibn abbâs verily chiefest among moslem meaning mahomet foremost passion woman fatal example imitated readily follower adopt prince medîna rather prophet mecca pattern muir 1861 life mahomet vol 4 pp london smith elder http,0,"['http://dbpedia.org/resource/William_Muir', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Polygamy', 'http://dbpedia.org/resource/Sauda', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Mariamite_Maronite_Order', 'http://dbpedia.org/resource/South_American_land_mammal_age', 'http://dbpedia.org/resource/Harem', 'http://dbpedia.org/resource/Indulgence', 'http://dbpedia.org/resource/Mariamite_Maronite_Order', 'http://dbpedia.org/resource/South_American_land_mammal_age', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Breast', 'http://dbpedia.org/resource/Concubinage', 'http://dbpedia.org/resource/Copts', 'http://dbpedia.org/resource/Harem', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Muhammad', 'http://dbpedia.org/resource/Muhammad']"
1232,love muslim,1,[]
1233,typical j h behaviour,0,[]
1234,say islam violent reality religion peace,1,[]
1235,even think true muslim still contribute society source pride opportunity u,1,[]
1236,english girl living islamic area remember keep away muslim men take gift sweet cigarette drink drug accept lift invitation police social worker,0,['http://dbpedia.org/resource/Cigarette']
1237,nothing muzzi3,0,[]
1238,country also country muslim long time citizen like,1,[]
1239,know enough islam ponzi scheme muslim place uk,0,['http://dbpedia.org/resource/Ponzi_scheme']
1240,islam religion cancer,1,['http://dbpedia.org/resource/Cancer']
1241,well excluded islam disease ban muslim would height peace,0,[]
